YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-01-05,11:00,80.3,159.5,238,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,115,25,412,28,45,25,115,10,412,16,45,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.109,1,0.389,51,0.24,0
2010-01-05,12:00,78.4,173.4,285,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,148,25,482,28,51,25,148,10,482,16,51,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.109,1,0.389,51,0.24,0
2010-01-05,13:00,78.4,187.6,284,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,147,25,480,28,51,25,147,10,480,16,51,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.109,1,0.390,51,0.24,0
2010-01-05,14:00,80.5,201.5,233,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,112,25,406,28,45,25,112,10,406,16,45,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.109,1,0.390,51,0.24,0
2010-01-05,15:00,84.5,214.8,137,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,53,25,235,28,30,25,53,10,235,16,30,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.109,1,0.390,51,0.24,0
2010-01-05,16:00,88.5,224.9,22,814,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,25,33,28,3,25,4,10,33,16,3,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.109,1,0.390,51,0.24,0
2010-01-05,17:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.109,1,0.390,51,0.24,0
2010-01-05,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.109,1,0.390,51,0.24,0
2010-01-05,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.109,1,0.390,51,0.24,0
2010-01-05,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.109,1,0.390,51,0.24,0
2010-01-05,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.109,1,0.390,51,0.24,0
2010-01-05,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.109,1,0.390,51,0.24,0
2010-01-05,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.109,1,0.390,51,0.24,0
2010-01-05,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.109,1,0.390,51,0.24,0
2010-01-06,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.059,1,0.109,1,0.390,2,0.24,0
2010-01-06,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.059,1,0.109,1,0.388,51,0.24,0
2010-01-06,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.059,1,0.109,1,0.387,51,0.24,0
2010-01-06,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.059,1,0.109,1,0.385,51,0.24,0
2010-01-06,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.059,1,0.109,1,0.383,51,0.24,0
2010-01-06,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.059,1,0.109,1,0.381,51,0.24,0
2010-01-06,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.059,1,0.109,1,0.379,51,0.24,0
2010-01-06,8:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.059,1,0.109,1,0.378,51,0.24,0
2010-01-06,9:00,88.2,135.4,28,908,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,25,0,28,3,25,9,10,161,16,4,10,-9900,99,-9900,99,-9900,99,1.8,3,0.059,1,0.040,1,0.376,51,0.24,0
2010-01-06,10:00,84.1,146.0,146,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,26,25,0,28,26,25,67,10,441,16,22,10,-9900,99,-9900,99,-9900,99,1.8,51,0.059,1,0.040,1,0.374,51,0.24,0
2010-01-06,11:00,80.2,159.4,240,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,47,25,0,28,47,25,128,10,584,16,29,10,-9900,99,-9900,99,-9900,99,1.8,51,0.059,1,0.040,1,0.373,51,0.24,0
2010-01-06,12:00,78.3,173.3,288,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,58,25,0,28,58,25,163,10,641,16,32,10,-9900,99,-9900,99,-9900,99,1.8,3,0.059,1,0.040,1,0.371,51,0.24,0
2010-01-06,13:00,78.3,187.5,287,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,58,25,0,28,58,25,162,10,640,16,32,10,-9900,99,-9900,99,-9900,99,1.8,51,0.059,1,0.040,1,0.369,51,0.24,0
2010-01-06,14:00,80.4,201.4,236,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,46,25,0,28,46,25,126,10,581,16,29,10,-9900,99,-9900,99,-9900,99,1.7,51,0.059,1,0.040,1,0.367,51,0.24,0
2010-01-06,15:00,84.3,214.8,140,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,24,25,0,28,24,25,64,10,432,16,21,10,-9900,99,-9900,99,-9900,99,1.7,3,0.059,1,0.040,1,0.365,51,0.24,0
2010-01-06,16:00,88.4,225.0,24,837,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,25,0,28,3,25,8,10,148,16,3,10,-9900,99,-9900,99,-9900,99,1.6,51,0.059,1,0.040,1,0.364,51,0.24,0
2010-01-06,17:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.059,1,0.040,1,0.362,51,0.24,0
2010-01-06,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.059,1,0.040,1,0.360,51,0.24,0
2010-01-06,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.059,1,0.040,1,0.359,51,0.24,0
2010-01-06,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.059,1,0.040,1,0.357,51,0.24,0
2010-01-06,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.059,1,0.040,1,0.355,51,0.24,0
2010-01-06,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.059,1,0.040,1,0.353,51,0.24,0
2010-01-06,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.059,1,0.040,1,0.351,51,0.24,0
2010-01-06,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.059,1,0.040,1,0.350,51,0.24,0
2010-01-07,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.059,1,0.040,1,0.348,2,0.24,0
2010-01-07,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.059,1,0.040,1,0.348,51,0.24,0
2010-01-07,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.059,1,0.040,1,0.348,51,0.24,0
2010-01-07,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.059,1,0.040,1,0.349,51,0.24,0
2010-01-07,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.059,1,0.040,1,0.349,51,0.24,0
2010-01-07,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.059,1,0.040,1,0.349,51,0.24,0
2010-01-07,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.059,1,0.040,1,0.350,51,0.24,0
2010-01-07,8:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.059,1,0.040,1,0.350,51,0.24,0
2010-01-07,9:00,88.2,135.2,29,931,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,25,0,28,3,25,10,10,181,16,4,10,-9900,99,-9900,99,-9900,99,2.3,3,0.059,1,0.035,1,0.350,51,0.24,0
2010-01-07,10:00,84.0,145.8,148,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,27,25,0,28,27,25,69,10,460,16,21,10,-9900,99,-9900,99,-9900,99,2.3,51,0.059,1,0.035,1,0.350,51,0.24,0
2010-01-07,11:00,80.1,159.3,242,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,49,25,0,28,49,25,130,10,599,16,28,10,-9900,99,-9900,99,-9900,99,2.4,51,0.059,1,0.035,1,0.351,51,0.24,0
2010-01-07,12:00,78.1,173.2,291,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,60,25,0,28,60,25,165,10,653,16,31,10,-9900,99,-9900,99,-9900,99,2.4,3,0.059,1,0.035,1,0.351,51,0.24,0
2010-01-07,13:00,78.2,187.4,290,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,60,25,0,28,60,25,164,10,653,16,31,10,-9900,99,-9900,99,-9900,99,2.4,51,0.059,1,0.035,1,0.351,51,0.24,0
2010-01-07,14:00,80.2,201.3,240,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,48,25,0,28,48,25,129,10,596,16,28,10,-9900,99,-9900,99,-9900,99,2.3,51,0.059,1,0.035,1,0.351,51,0.24,0
2010-01-07,15:00,84.2,214.7,144,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,26,25,0,28,26,25,67,10,453,16,21,10,-9900,99,-9900,99,-9900,99,2.3,3,0.059,1,0.035,1,0.352,51,0.24,0
2010-01-07,16:00,88.3,225.1,26,884,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,7,25,91,28,5,25,9,10,170,16,4,10,-9900,99,-9900,99,-9900,99,2.3,51,0.059,1,0.035,1,0.352,51,0.24,0
2010-01-07,17:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.059,1,0.035,1,0.352,51,0.24,0
2010-01-07,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.059,1,0.035,1,0.352,51,0.24,0
2010-01-07,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.059,1,0.035,1,0.353,51,0.24,0
2010-01-07,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.059,1,0.035,1,0.353,51,0.24,0
2010-01-07,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.059,1,0.035,1,0.353,51,0.24,0
2010-01-07,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.059,1,0.035,1,0.353,51,0.24,0
2010-01-07,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.059,1,0.035,1,0.354,51,0.24,0
2010-01-07,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.059,1,0.035,1,0.354,51,0.24,0
2010-01-08,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.060,1,0.035,1,0.354,2,0.24,0
2010-01-08,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.060,1,0.035,1,0.355,51,0.24,0
2010-01-08,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.060,1,0.035,1,0.355,51,0.24,0
2010-01-08,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.060,1,0.035,1,0.356,51,0.24,0
2010-01-08,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.060,1,0.035,1,0.356,51,0.24,0
2010-01-08,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.060,1,0.035,1,0.357,51,0.24,0
2010-01-08,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.060,1,0.035,1,0.357,51,0.24,0
2010-01-08,8:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.060,1,0.035,1,0.358,51,0.24,0
2010-01-08,9:00,88.2,134.9,30,955,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,25,0,28,4,25,8,10,88,16,5,10,-9900,99,-9900,99,-9900,99,1.6,3,0.060,1,0.072,1,0.358,51,0.24,0
2010-01-08,10:00,83.9,145.7,150,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,22,25,0,28,22,25,65,10,342,16,28,10,-9900,99,-9900,99,-9900,99,1.5,51,0.060,1,0.072,1,0.359,51,0.24,0
2010-01-08,11:00,80.0,159.1,245,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,41,25,0,28,41,25,125,10,499,16,38,10,-9900,99,-9900,99,-9900,99,1.5,51,0.060,1,0.072,1,0.359,51,0.24,0
2010-01-08,12:00,78.0,173.1,294,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,51,25,0,28,51,25,160,10,563,16,43,10,-9900,99,-9900,99,-9900,99,1.4,3,0.060,1,0.072,1,0.360,51,0.24,0
2010-01-08,13:00,78.0,187.3,293,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,64,25,0,28,64,25,160,10,563,16,43,10,-9900,99,-9900,99,-9900,99,1.3,51,0.060,1,0.072,1,0.361,51,0.24,0
2010-01-08,14:00,80.1,201.2,243,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,40,25,0,28,40,25,124,10,499,16,38,10,-9900,99,-9900,99,-9900,99,1.3,51,0.060,1,0.072,1,0.361,51,0.24,0
2010-01-08,15:00,84.0,214.7,148,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,22,25,0,28,22,25,63,10,340,16,28,10,-9900,99,-9900,99,-9900,99,1.3,3,0.060,1,0.072,1,0.362,51,0.24,0
2010-01-08,16:00,88.2,225.2,28,908,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,7,25,84,28,5,25,7,10,84,16,5,10,-9900,99,-9900,99,-9900,99,1.2,51,0.060,1,0.072,1,0.362,51,0.24,0
2010-01-08,17:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.060,1,0.072,1,0.363,51,0.24,0
2010-01-08,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.060,1,0.072,1,0.363,51,0.24,0
2010-01-08,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.060,1,0.072,1,0.364,51,0.24,0
2010-01-08,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.060,1,0.072,1,0.364,51,0.24,0
2010-01-08,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.060,1,0.072,1,0.365,51,0.24,0
2010-01-08,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.060,1,0.072,1,0.365,51,0.24,0
2010-01-08,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.060,1,0.072,1,0.366,51,0.24,0
2010-01-08,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.060,1,0.072,1,0.366,51,0.24,0
2010-01-09,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.061,1,0.072,1,0.367,2,0.24,0
2010-01-09,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.061,1,0.072,1,0.366,51,0.24,0
2010-01-09,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.061,1,0.072,1,0.365,51,0.24,0
2010-01-09,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.061,1,0.072,1,0.365,51,0.24,0
2010-01-09,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.061,1,0.072,1,0.364,51,0.24,0
2010-01-09,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.061,1,0.072,1,0.363,51,0.24,0
2010-01-09,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.061,1,0.072,1,0.362,51,0.24,0
2010-01-09,8:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.061,1,0.072,1,0.361,51,0.24,0
2010-01-09,9:00,88.1,134.8,31,955,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,10,28,164,31,5,28,10,10,164,16,5,10,-9900,99,-9900,99,-9900,99,1.7,3,0.061,1,0.042,1,0.361,51,0.24,0
2010-01-09,10:00,83.8,145.6,153,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,58,28,123,31,45,28,71,10,447,16,23,10,-9900,99,-9900,99,-9900,99,1.7,51,0.061,1,0.042,1,0.360,51,0.24,0
2010-01-09,11:00,79.9,159.0,248,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,98,25,214,28,60,25,134,10,592,16,30,10,-9900,99,-9900,99,-9900,99,1.7,51,0.061,1,0.042,1,0.359,51,0.24,0
2010-01-09,12:00,77.9,173.0,297,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,95,25,146,28,64,25,170,10,649,16,34,10,-9900,99,-9900,99,-9900,99,1.6,3,0.061,1,0.042,1,0.358,51,0.24,0
2010-01-09,13:00,77.9,187.2,297,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,126,25,113,28,102,25,170,10,650,16,34,10,-9900,99,-9900,99,-9900,99,1.6,51,0.061,1,0.042,1,0.358,51,0.24,0
2010-01-09,14:00,79.9,201.2,247,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,104,25,221,28,65,25,134,10,593,16,30,10,-9900,99,-9900,99,-9900,99,1.5,51,0.061,1,0.042,1,0.357,51,0.24,0
2010-01-09,15:00,83.8,214.6,152,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,31,25,47,28,26,25,71,10,449,16,23,10,-9900,99,-9900,99,-9900,99,1.5,3,0.061,1,0.042,1,0.356,51,0.24,0
2010-01-09,16:00,88.2,225.4,31,955,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,8,25,24,28,8,25,10,10,165,16,5,10,-9900,99,-9900,99,-9900,99,1.4,51,0.061,1,0.042,1,0.355,51,0.24,0
2010-01-09,17:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.061,1,0.042,1,0.354,51,0.24,0
2010-01-09,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.061,1,0.042,1,0.354,51,0.24,0
2010-01-09,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.061,1,0.042,1,0.353,51,0.24,0
2010-01-09,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.061,1,0.042,1,0.352,51,0.24,0
